"","NOME_PROVINCIA","DATA","SESSO","DECESSI","POPOLAZIONE","DECESSI_P10k"
"13170","Mantova",2015-02-27,"TOTALE",18,414338,0,434427930819765
"13171","Mantova",2015-02-28,"FEMMINE",9,211740,0,425049589118731
"13172","Mantova",2015-02-28,"MASCHI",8,202585,0,39489596959301
"13173","Mantova",2015-02-28,"TOTALE",17,414326,0,410304928968976
"13174","Mantova",2015-03-01,"FEMMINE",10,211735,0,472288473799797
"13175","Mantova",2015-03-01,"MASCHI",11,202579,0,542998040270709
"13176","Mantova",2015-03-01,"TOTALE",21,414314,0,506861945287873
"13177","Mantova",2015-03-02,"FEMMINE",5,211731,0,236148698112227
"13178","Mantova",2015-03-02,"MASCHI",8,202577,0,394911564491527
"13179","Mantova",2015-03-02,"TOTALE",13,414309,0,313775467103056
"13180","Mantova",2015-03-03,"FEMMINE",5,211728,0,236152044132094
"13181","Mantova",2015-03-03,"MASCHI",6,202575,0,296186597556461
"13182","Mantova",2015-03-03,"TOTALE",11,414304,0,265505522514868
"13183","Mantova",2015-03-04,"FEMMINE",14,211725,0,661235092690991
"13184","Mantova",2015-03-04,"MASCHI",7,202573,0,345554442102353
"13185","Mantova",2015-03-04,"TOTALE",21,414299,0,506880296597385
"13186","Mantova",2015-03-05,"FEMMINE",11,211722,0,519549220203852
"13187","Mantova",2015-03-05,"MASCHI",7,202571,0,345557853789536
"13188","Mantova",2015-03-05,"TOTALE",18,414294,0,434474069139307
"13189","Mantova",2015-03-06,"FEMMINE",6,211719,0,283394499312768
"13190","Mantova",2015-03-06,"MASCHI",5,202569,0,246829475388633
"13191","Mantova",2015-03-06,"TOTALE",11,414289,0,265515135569614
"13192","Mantova",2015-03-07,"FEMMINE",5,211716,0,236165429159818
"13193","Mantova",2015-03-07,"MASCHI",8,202567,0,394931059846865
"13194","Mantova",2015-03-07,"TOTALE",13,414284,0,31379440190787
"13195","Mantova",2015-03-08,"FEMMINE",11,211713,0,519571306438433
"13196","Mantova",2015-03-08,"MASCHI",3,202565,0,148100609680843
"13197","Mantova",2015-03-08,"TOTALE",14,414279,0,33793651138484
"13198","Mantova",2015-03-09,"FEMMINE",10,211710,0,472344244485381
"13199","Mantova",2015-03-09,"MASCHI",3,202564,0,148101340810805
"13200","Mantova",2015-03-09,"TOTALE",13,414274,0,313801976469679
"13201","Mantova",2015-03-10,"FEMMINE",5,211707,0,236175468926394
"13202","Mantova",2015-03-10,"MASCHI",8,202562,0,394940808246364
"13203","Mantova",2015-03-10,"TOTALE",13,414269,0,313805763887715
"13204","Mantova",2015-03-11,"FEMMINE",7,211704,0,330650341986925
"13205","Mantova",2015-03-11,"MASCHI",9,202560,0,444312796208531
"13206","Mantova",2015-03-11,"TOTALE",16,414264,0,386227140181141
"13207","Mantova",2015-03-12,"FEMMINE",10,211700,0,472366556447804
"13208","Mantova",2015-03-12,"MASCHI",12,202558,0,59242291096871
"13209","Mantova",2015-03-12,"TOTALE",22,414259,0,531068727535189
"13210","Mantova",2015-03-13,"FEMMINE",11,211697,0,519610575492331
"13211","Mantova",2015-03-13,"MASCHI",2,202556,0,0987381267402595
"13212","Mantova",2015-03-13,"TOTALE",13,414254,0,313817126690388
"13213","Mantova",2015-03-14,"FEMMINE",1,211694,0,0472379944637071
"13214","Mantova",2015-03-14,"MASCHI",11,202554,0,543065059194091
"13215","Mantova",2015-03-14,"TOTALE",12,414249,0,28968084412998
"13216","Mantova",2015-03-15,"FEMMINE",7,211691,0,330670647311411
"13217","Mantova",2015-03-15,"MASCHI",10,202552,0,493700383111497
"13218","Mantova",2015-03-15,"TOTALE",17,414244,0,41038614922606
"13219","Mantova",2015-03-16,"FEMMINE",4,211688,0,188957333434111
"13220","Mantova",2015-03-16,"MASCHI",6,202550,0,296223154776598
"13221","Mantova",2015-03-16,"TOTALE",10,414239,0,24140653101229
"13222","Mantova",2015-03-17,"FEMMINE",4,211685,0,188960011337601
"13223","Mantova",2015-03-17,"MASCHI",12,202549,0,592449234506218
"13224","Mantova",2015-03-17,"TOTALE",16,414234,0,386255111844996
"13225","Mantova",2015-03-18,"FEMMINE",7,211682,0,33068470630474
"13226","Mantova",2015-03-18,"MASCHI",5,202547,0,246856285207878
"13227","Mantova",2015-03-18,"TOTALE",12,414229,0,28969483063716
"13228","Mantova",2015-03-19,"FEMMINE",6,211679,0,283448051058442
"13229","Mantova",2015-03-19,"MASCHI",5,202545,0,246858722752968
"13230","Mantova",2015-03-19,"TOTALE",11,414224,0,265556800185407
"13231","Mantova",2015-03-20,"FEMMINE",8,211676,0,377936091007011
"13232","Mantova",2015-03-20,"MASCHI",6,202543,0,296233392415438
"13233","Mantova",2015-03-20,"TOTALE",14,414219,0,337985461796779
"13234","Mantova",2015-03-21,"FEMMINE",7,211673,0,330698766493601
"13235","Mantova",2015-03-21,"MASCHI",7,202541,0,345609037182595
"13236","Mantova",2015-03-21,"TOTALE",14,414214,0,337989541637897
"13237","Mantova",2015-03-22,"FEMMINE",3,211669,0,141730721078665
"13238","Mantova",2015-03-22,"MASCHI",2,202539,0,0987464142708318
"13239","Mantova",2015-03-22,"TOTALE",5,414209,0,120712007706255
"13240","Mantova",2015-03-23,"FEMMINE",6,211666,0,283465459733731
"13241","Mantova",2015-03-23,"MASCHI",5,202537,0,246868473414734
"13242","Mantova",2015-03-23,"TOTALE",11,414204,0,265569622697994
"13243","Mantova",2015-03-24,"FEMMINE",11,211663,0,519694041944034
"13244","Mantova",2015-03-24,"MASCHI",8,202535,0,394993457920853
"13245","Mantova",2015-03-24,"TOTALE",19,414199,0,458716703806624
"13246","Mantova",2015-03-25,"FEMMINE",7,211660,0,330719077766229
"13247","Mantova",2015-03-25,"MASCHI",6,202534,0,296246556133785
"13248","Mantova",2015-03-25,"TOTALE",13,414194,0,313862586131137
"13249","Mantova",2015-03-26,"FEMMINE",7,211657,0,330723765337315
"13250","Mantova",2015-03-26,"MASCHI",6,202532,0,296249481563407
"13251","Mantova",2015-03-26,"TOTALE",13,414189,0,313866375012374
"13252","Mantova",2015-03-27,"FEMMINE",14,211654,0,661456906082569
"13253","Mantova",2015-03-27,"MASCHI",7,202530,0,345627808225942
"13254","Mantova",2015-03-27,"TOTALE",21,414184,0,507021034129759
"13255","Mantova",2015-03-28,"FEMMINE",10,211651,0,472475915540205
"13256","Mantova",2015-03-28,"MASCHI",7,202528,0,345631221361985
"13257","Mantova",2015-03-28,"TOTALE",17,414179,0,410450553987527
"13258","Mantova",2015-03-29,"FEMMINE",6,211648,0,283489567583913
"13259","Mantova",2015-03-29,"MASCHI",9,202526,0,444387387298421
"13260","Mantova",2015-03-29,"TOTALE",15,414174,0,362166625621116
"13261","Mantova",2015-03-30,"FEMMINE",6,211645,0,283493585957618
"13262","Mantova",2015-03-30,"MASCHI",3,202524,0,148130591929845
"13263","Mantova",2015-03-30,"TOTALE",9,414169,0,217302598697633
"13264","Mantova",2015-03-31,"FEMMINE",12,211642,0,566995208890485
"13265","Mantova",2015-03-31,"MASCHI",7,202522,0,345641461174588
"13266","Mantova",2015-03-31,"TOTALE",19,414164,0,458755468848089
"13267","Mantova",2015-04-01,"FEMMINE",6,211639,0,283501623046792
"13268","Mantova",2015-04-01,"MASCHI",4,202521,0,197510381639435
"13269","Mantova",2015-04-01,"TOTALE",10,414160,0,241452578713541
"13270","Mantova",2015-04-02,"FEMMINE",4,211634,0,189005547312814
"13271","Mantova",2015-04-02,"MASCHI",4,202516,0,197515258053685
"13272","Mantova",2015-04-02,"TOTALE",8,414151,0,19316626061509
"13273","Mantova",2015-04-03,"FEMMINE",3,211630,0,141756839767519
"13274","Mantova",2015-04-03,"MASCHI",4,202512,0,197519159358458
"13275","Mantova",2015-04-03,"TOTALE",7,414142,0,169024151136567
"13276","Mantova",2015-04-04,"FEMMINE",5,211625,0,236266981689309
"13277","Mantova",2015-04-04,"MASCHI",7,202507,0,345667063360773
"13278","Mantova",2015-04-04,"TOTALE",12,414133,0,28976198467642
"13279","Mantova",2015-04-05,"FEMMINE",7,211621,0,330780026556911
"13280","Mantova",2015-04-05,"MASCHI",7,202503,0,345673891250994
"13281","Mantova",2015-04-05,"TOTALE",14,414124,0,338062995624499
"13282","Mantova",2015-04-06,"FEMMINE",5,211616,0,236277030092243
"13283","Mantova",2015-04-06,"MASCHI",5,202499,0,246914799579257
"13284","Mantova",2015-04-06,"TOTALE",10,414115,0,241478816270843
"13285","Mantova",2015-04-07,"FEMMINE",10,211612,0,47256299264692
"13286","Mantova",2015-04-07,"MASCHI",7,202494,0,345689254990271
"13287","Mantova",2015-04-07,"TOTALE",17,414106,0,410522909593196
"13288","Mantova",2015-04-08,"FEMMINE",8,211607,0,378059326959883
"13289","Mantova",2015-04-08,"MASCHI",4,202490,0,197540619289841
"13290","Mantova",2015-04-08,"TOTALE",12,414097,0,28978717546855
"13291","Mantova",2015-04-09,"FEMMINE",7,211603,0,330808164345496
"13292","Mantova",2015-04-09,"MASCHI",4,202486,0,197544521596555
"13293","Mantova",2015-04-09,"TOTALE",11,414089,0,265643376182415
"13294","Mantova",2015-04-10,"FEMMINE",5,211598,0,236297129462471
"13295","Mantova",2015-04-10,"MASCHI",2,202481,0,0987746998483808
"13296","Mantova",2015-04-10,"TOTALE",7,414080,0,169049459041731
"13297","Mantova",2015-04-11,"FEMMINE",8,211594,0,378082554325737
"13298","Mantova",2015-04-11,"MASCHI",9,202477,0,444494930288378
"13299","Mantova",2015-04-11,"TOTALE",17,414071,0,410557609685296
"13300","Mantova",2015-04-12,"FEMMINE",12,211589,0,567137233031963
"13301","Mantova",2015-04-12,"MASCHI",6,202472,0,296337271326406
"13302","Mantova",2015-04-12,"TOTALE",18,414062,0,43471750607397
"13303","Mantova",2015-04-13,"FEMMINE",8,211585,0,378098636481792
"13304","Mantova",2015-04-13,"MASCHI",10,202468,0,493905209712152
"13305","Mantova",2015-04-13,"TOTALE",18,414053,0,43472695524486
"13306","Mantova",2015-04-14,"FEMMINE",7,211580,0,330844125153606
"13307","Mantova",2015-04-14,"MASCHI",4,202464,0,197565987039671
"13308","Mantova",2015-04-14,"TOTALE",11,414044,0,265672247393997
"13309","Mantova",2015-04-15,"FEMMINE",7,211576,0,330850380005294
"13310","Mantova",2015-04-15,"MASCHI",2,202459,0,0987854331000351
"13311","Mantova",2015-04-15,"TOTALE",9,414035,0,217372927409519
"13312","Mantova",2015-04-16,"FEMMINE",9,211571,0,425389112874638
"13313","Mantova",2015-04-16,"MASCHI",9,202455,0,444543231829295
"13314","Mantova",2015-04-16,"TOTALE",18,414027,0,434754255157272
"13315","Mantova",2015-04-17,"FEMMINE",6,211567,0,283598103674013
"13316","Mantova",2015-04-17,"MASCHI",5,202451,0,246973341697497
"13317","Mantova",2015-04-17,"TOTALE",11,414018,0,265688931399118
"13318","Mantova",2015-04-18,"FEMMINE",6,211562,0,283604806156115
"13319","Mantova",2015-04-18,"MASCHI",12,202446,0,592750659435109
"13320","Mantova",2015-04-18,"TOTALE",18,414009,0,43477315710528
"13321","Mantova",2015-04-19,"FEMMINE",5,211558,0,236341806974919
"13322","Mantova",2015-04-19,"MASCHI",7,202442,0,345778050009385
"13323","Mantova",2015-04-19,"TOTALE",12,414000,0,289855072463768
"13324","Mantova",2015-04-20,"FEMMINE",8,211553,0,378155828563055
"13325","Mantova",2015-04-20,"MASCHI",7,202438,0,345784882284947
"13326","Mantova",2015-04-20,"TOTALE",15,413991,0,362326717247476
"13327","Mantova",2015-04-21,"FEMMINE",5,211549,0,236351861743615
"13328","Mantova",2015-04-21,"MASCHI",3,202433,0,148197181289612
"13329","Mantova",2015-04-21,"TOTALE",8,413982,0,193245116937451
"13330","Mantova",2015-04-22,"FEMMINE",6,211544,0,283628937715085
"13331","Mantova",2015-04-22,"MASCHI",9,202429,0,444600329004243
"13332","Mantova",2015-04-22,"TOTALE",15,413973,0,362342471610467
"13333","Mantova",2015-04-23,"FEMMINE",2,211540,0,0945447669471495
"13334","Mantova",2015-04-23,"MASCHI",10,202424,0,494012567679722
"13335","Mantova",2015-04-23,"TOTALE",12,413964,0,289880279444589
"13336","Mantova",2015-04-24,"FEMMINE",6,211535,0,283641005034628
"13337","Mantova",2015-04-24,"MASCHI",7,202420,0,345815630866515
"13338","Mantova",2015-04-24,"TOTALE",13,413956,0,314043038390554
"13339","Mantova",2015-04-25,"FEMMINE",2,211531,0,0945487895391219
"13340","Mantova",2015-04-25,"MASCHI",5,202416,0,247016046162359
"13341","Mantova",2015-04-25,"TOTALE",7,413947,0,169103774154662
"13342","Mantova",2015-04-26,"FEMMINE",6,211526,0,28365307338105
"13343","Mantova",2015-04-26,"MASCHI",4,202411,0,197617718404632
"13344","Mantova",2015-04-26,"TOTALE",10,413938,0,241582072677551
"13345","Mantova",2015-04-27,"FEMMINE",5,211522,0,236382031183518
"13346","Mantova",2015-04-27,"MASCHI",7,202407,0,345837841576625
"13347","Mantova",2015-04-27,"TOTALE",12,413929,0,289904790435075
"13348","Mantova",2015-04-28,"FEMMINE",4,211517,0,189110095169655
"13349","Mantova",2015-04-28,"MASCHI",7,202403,0,345844676215273
"13350","Mantova",2015-04-28,"TOTALE",11,413920,0,265751836103595
"13351","Mantova",2015-04-29,"FEMMINE",8,211513,0,378227343000194
"13352","Mantova",2015-04-29,"MASCHI",7,202398,0,345853219893477
"13353","Mantova",2015-04-29,"TOTALE",15,413911,0,362396747126798
"13354","Mantova",2015-04-30,"FEMMINE",5,211508,0,236397677629215
"13355","Mantova",2015-04-30,"MASCHI",4,202394,0,197634317222843
"13356","Mantova",2015-04-30,"TOTALE",9,413902,0,217442776309368
"13357","Mantova",2016-01-01,"FEMMINE",5,210794,0,237198402231563
"13358","Mantova",2016-01-01,"MASCHI",5,202074,0,247434108296961
"13359","Mantova",2016-01-01,"TOTALE",10,412868,0,242208163383939
"13360","Mantova",2016-01-02,"FEMMINE",3,210791,0,142321066838717
"13361","Mantova",2016-01-02,"MASCHI",8,202072,0,395898491626747
"13362","Mantova",2016-01-02,"TOTALE",11,412864,0,266431560998295
"13363","Mantova",2016-01-03,"FEMMINE",10,210789,0,474408057346446
"13364","Mantova",2016-01-03,"MASCHI",2,202071,0,0989751127079096
"13365","Mantova",2016-01-03,"TOTALE",12,412861,0,290654723987008
"13366","Mantova",2016-01-04,"FEMMINE",2,210786,0,0948829618665376
"13367","Mantova",2016-01-04,"MASCHI",4,202070,0,197951205027961
"13368","Mantova",2016-01-04,"TOTALE",6,412857,0,145328770009955
"13369","Mantova",2016-01-05,"FEMMINE",6,210784,0,284651586458175
"13370","Mantova",2016-01-05,"MASCHI",9,202069,0,445392415462045
"13371","Mantova",2016-01-05,"TOTALE",15,412854,0,363324565100496
"13372","Mantova",2016-01-06,"FEMMINE",8,210782,0,379539049823989
"13373","Mantova",2016-01-06,"MASCHI",7,202068,0,346418037492329
"13374","Mantova",2016-01-06,"TOTALE",15,412850,0,363328085260991
"13375","Mantova",2016-01-07,"FEMMINE",10,210779,0,474430564714701
"13376","Mantova",2016-01-07,"MASCHI",5,202067,0,2474426799032
"13377","Mantova",2016-01-07,"TOTALE",15,412847,0,363330725426126
"13378","Mantova",2016-01-08,"FEMMINE",6,210777,0,284661039866779
"13379","Mantova",2016-01-08,"MASCHI",4,202066,0,197955123573486
"13380","Mantova",2016-01-08,"TOTALE",10,412843,0,242222830470663
"13381","Mantova",2016-01-09,"FEMMINE",6,210774,0,284665091519827
"13382","Mantova",2016-01-09,"MASCHI",3,202065,0,148467077425581
"13383","Mantova",2016-01-09,"TOTALE",9,412840,0,218002131576398
"13384","Mantova",2016-01-10,"FEMMINE",10,210772,0,474446321143226
"13385","Mantova",2016-01-10,"MASCHI",6,202064,0,29693562435664
"13386","Mantova",2016-01-10,"TOTALE",16,412836,0,387563100117238
"13387","Mantova",2016-01-11,"FEMMINE",8,210770,0,379560658537743
"13388","Mantova",2016-01-11,"MASCHI",5,202063,0,247447578230552
"13389","Mantova",2016-01-11,"TOTALE",13,412833,0,314897307143567
"13390","Mantova",2016-01-12,"FEMMINE",3,210767,0,142337272912743
"13391","Mantova",2016-01-12,"MASCHI",8,202061,0,395920043947125
"13392","Mantova",2016-01-12,"TOTALE",11,412829,0,266454149296682
"13393","Mantova",2016-01-13,"FEMMINE",7,210765,0,332123455032857
"13394","Mantova",2016-01-13,"MASCHI",6,202060,0,296941502524003
"13395","Mantova",2016-01-13,"TOTALE",13,412826,0,314902646635629
"13396","Mantova",2016-01-14,"FEMMINE",4,210762,0,189787532856967
"13397","Mantova",2016-01-14,"MASCHI",7,202059,0,346433467452576
"13398","Mantova",2016-01-14,"TOTALE",11,412822,0,266458667415981
"13399","Mantova",2016-01-15,"FEMMINE",7,210760,0,332131334219017
"13400","Mantova",2016-01-15,"MASCHI",7,202058,0,346435181977452
"13401","Mantova",2016-01-15,"TOTALE",14,412819,0,33913167756329
"13402","Mantova",2016-01-16,"FEMMINE",13,210758,0,616821188282295
"13403","Mantova",2016-01-16,"MASCHI",7,202057,0,346436896519299
"13404","Mantova",2016-01-16,"TOTALE",20,412815,0,484478519433645
"13405","Mantova",2016-01-17,"FEMMINE",9,210755,0,427036132001613
"13406","Mantova",2016-01-17,"MASCHI",3,202056,0,14847369046205
"13407","Mantova",2016-01-17,"TOTALE",12,412812,0,290689224150461
"13408","Mantova",2016-01-18,"FEMMINE",8,210753,0,379591275094542
"13409","Mantova",2016-01-18,"MASCHI",8,202055,0,395931800747321
"13410","Mantova",2016-01-18,"TOTALE",16,412808,0,387589387802562
"13411","Mantova",2016-01-19,"FEMMINE",10,210751,0,474493596708912
"13412","Mantova",2016-01-19,"MASCHI",4,202054,0,197966880140952
"13413","Mantova",2016-01-19,"TOTALE",14,412805,0,339143178982813
"13414","Mantova",2016-01-20,"FEMMINE",9,210748,0,427050316017234
"13415","Mantova",2016-01-20,"MASCHI",5,202053,0,247459824897428
"13416","Mantova",2016-01-20,"TOTALE",14,412801,0,339146465245966
"13417","Mantova",2016-01-21,"FEMMINE",8,210746,0,379603883347727
"13418","Mantova",2016-01-21,"MASCHI",3,202052,0,148476629778473
"13419","Mantova",2016-01-21,"TOTALE",11,412798,0,266474159274028
"13420","Mantova",2016-01-22,"FEMMINE",9,210743,0,427060448033861
"13421","Mantova",2016-01-22,"MASCHI",4,202050,0,197970799307102
"13422","Mantova",2016-01-22,"TOTALE",13,412794,0,314927058048324
"13423","Mantova",2016-01-23,"FEMMINE",7,210741,0,332161278536213
"13424","Mantova",2016-01-23,"MASCHI",6,202049,0,296957668684329
"13425","Mantova",2016-01-23,"TOTALE",13,412791,0,314929346812309
"13426","Mantova",2016-01-24,"FEMMINE",4,210739,0,189808246219257
"13427","Mantova",2016-01-24,"MASCHI",3,202048,0,148479569211277
"13428","Mantova",2016-01-24,"TOTALE",7,412787,0,169578983834278
"13429","Mantova",2016-01-25,"FEMMINE",12,210736,0,569432844886493
"13430","Mantova",2016-01-25,"MASCHI",4,202047,0,19797373878355
"13431","Mantova",2016-01-25,"TOTALE",16,412784,0,38761192294275
"13432","Mantova",2016-01-26,"FEMMINE",3,210734,0,142359562291799
"13433","Mantova",2016-01-26,"MASCHI",3,202046,0,148481038971323
"13434","Mantova",2016-01-26,"TOTALE",6,412780,0,145355879645332
"13435","Mantova",2016-01-27,"FEMMINE",14,210731,0,664354081744024
"13436","Mantova",2016-01-27,"MASCHI",8,202045,0,395951396966022
"13437","Mantova",2016-01-27,"TOTALE",22,412777,0,532975432255189
"13438","Mantova",2016-01-28,"FEMMINE",8,210729,0,379634506878503
"13439","Mantova",2016-01-28,"MASCHI",8,202044,0,395953356694581
"13440","Mantova",2016-01-28,"TOTALE",16,412773,0,387622252424456
"13441","Mantova",2016-01-29,"FEMMINE",10,210727,0,474547637464587
"13442","Mantova",2016-01-29,"MASCHI",4,202043,0,19797765822127
"13443","Mantova",2016-01-29,"TOTALE",14,412770,0,339171935944957
"13444","Mantova",2016-01-30,"FEMMINE",9,210724,0,427098954082117
"13445","Mantova",2016-01-30,"MASCHI",8,202042,0,395957276209897
"13446","Mantova",2016-01-30,"TOTALE",17,412766,0,41185562764375
"13447","Mantova",2016-01-31,"FEMMINE",7,210722,0,332191228253339
"13448","Mantova",2016-01-31,"MASCHI",7,202041,0,346464331497072
"13449","Mantova",2016-01-31,"TOTALE",14,412763,0,339177687922609
"13450","Mantova",2016-02-01,"FEMMINE",11,210720,0,52201974183751
"13451","Mantova",2016-02-01,"MASCHI",3,202040,0,148485448426054
"13452","Mantova",2016-02-01,"TOTALE",14,412760,0,339180153115612
"13453","Mantova",2016-02-02,"FEMMINE",6,210719,0,284739392271224
"13454","Mantova",2016-02-02,"MASCHI",7,202039,0,346467761174823
"13455","Mantova",2016-02-02,"TOTALE",13,412759,0,314953762364964
"13456","Mantova",2016-02-03,"FEMMINE",9,210718,0,427111115329492
"13457","Mantova",2016-02-03,"MASCHI",6,202039,0,296972366721277
"13458","Mantova",2016-02-03,"TOTALE",15,412758,0,363409067783059
"13459","Mantova",2016-02-04,"FEMMINE",10,210717,0,47457015807932
"13460","Mantova",2016-02-04,"MASCHI",12,202039,0,593944733442553
"13461","Mantova",2016-02-04,"TOTALE",22,412757,0,533001257398421
"13462","Mantova",2016-02-05,"FEMMINE",3,210716,0,142371723077507
"13463","Mantova",2016-02-05,"MASCHI",7,202039,0,346467761174823
"13464","Mantova",2016-02-05,"TOTALE",10,412756,0,242273885782399
"13465","Mantova",2016-02-06,"FEMMINE",7,210715,0,33220226372114
"13466","Mantova",2016-02-06,"MASCHI",5,202039,0,24747697226773
"13467","Mantova",2016-02-06,"TOTALE",12,412755,0,290729367300214
"13468","Mantova",2016-02-07,"FEMMINE",8,210714,0,37966153174445
"13469","Mantova",2016-02-07,"MASCHI",2,202039,0,0989907889070922
"13470","Mantova",2016-02-07,"TOTALE",10,412754,0,242275059720802
"13471","Mantova",2016-02-08,"FEMMINE",4,210713,0,189831666769492
"13472","Mantova",2016-02-08,"MASCHI",6,202039,0,296972366721277
"13473","Mantova",2016-02-08,"TOTALE",10,412753,0,24227564669427
"13474","Mantova",2016-02-09,"FEMMINE",5,210713,0,237289583461865
"13475","Mantova",2016-02-09,"MASCHI",3,202039,0,148486183360638
"13476","Mantova",2016-02-09,"TOTALE",8,412752,0,193820986936465
"13477","Mantova",2016-02-10,"FEMMINE",9,210712,0,427123277269448
"13478","Mantova",2016-02-10,"MASCHI",5,202039,0,24747697226773
"13479","Mantova",2016-02-10,"TOTALE",14,412751,0,339187548909633
"13480","Mantova",2016-02-11,"FEMMINE",3,210711,0,14237510144226
"13481","Mantova",2016-02-11,"MASCHI",2,202038,0,0989912788683317
"13482","Mantova",2016-02-11,"TOTALE",5,412750,0,121138703815869
"13483","Mantova",2016-02-12,"FEMMINE",11,210710,0,522044516159651
"13484","Mantova",2016-02-12,"MASCHI",10,202038,0,494956394341659
"13485","Mantova",2016-02-12,"TOTALE",21,412749,0,508783788694824
"13486","Mantova",2016-02-13,"FEMMINE",10,210709,0,47458817611018
"13487","Mantova",2016-02-13,"MASCHI",7,202038,0,346469476039161
"13488","Mantova",2016-02-13,"TOTALE",17,412748,0,411873588727262
"13489","Mantova",2016-02-14,"FEMMINE",9,210708,0,427131385614215
"13490","Mantova",2016-02-14,"MASCHI",9,202038,0,445460754907493
"13491","Mantova",2016-02-14,"TOTALE",18,412747,0,436102503470649
"13492","Mantova",2016-02-15,"FEMMINE",7,210707,0,332214876582173
"13493","Mantova",2016-02-15,"MASCHI",4,202038,0,197982557736663
"13494","Mantova",2016-02-15,"TOTALE",11,412746,0,266507731147001
"13495","Mantova",2016-02-16,"FEMMINE",8,210707,0,379674144665341
"13496","Mantova",2016-02-16,"MASCHI",6,202038,0,296973836604995
"13497","Mantova",2016-02-16,"TOTALE",14,412745,0,339192479618166
"13498","Mantova",2016-02-17,"FEMMINE",5,210706,0,237297466612246
"13499","Mantova",2016-02-17,"MASCHI",7,202038,0,346469476039161
"13500","Mantova",2016-02-17,"TOTALE",12,412744,0,290737115500165
"13501","Mantova",2016-02-18,"FEMMINE",3,210705,0,142379155691607
"13502","Mantova",2016-02-18,"MASCHI",4,202038,0,197982557736663
"13503","Mantova",2016-02-18,"TOTALE",7,412743,0,169597061609767
"13504","Mantova",2016-02-19,"FEMMINE",9,210704,0,427139494266839
"13505","Mantova",2016-02-19,"MASCHI",5,202038,0,247478197170829
"13506","Mantova",2016-02-19,"TOTALE",14,412742,0,339194945026191
"13507","Mantova",2016-02-20,"FEMMINE",8,210703,0,379681352424977
"13508","Mantova",2016-02-20,"MASCHI",5,202038,0,247478197170829
"13509","Mantova",2016-02-20,"TOTALE",13,412741,0,314967497777056
"13510","Mantova",2016-02-21,"FEMMINE",10,210702,0,474603943009559
"13511","Mantova",2016-02-21,"MASCHI",2,202037,0,0989917688344214
"13512","Mantova",2016-02-21,"TOTALE",12,412740,0,290739933129815
"13513","Mantova",2016-02-22,"FEMMINE",3,210701,0,142381858652783
"13514","Mantova",2016-02-22,"MASCHI",11,202037,0,544454728589318
"13515","Mantova",2016-02-22,"TOTALE",14,412739,0,339197410470055
"13516","Mantova",2016-02-23,"FEMMINE",7,210701,0,332224336856493
"13517","Mantova",2016-02-23,"MASCHI",3,202037,0,148487653251632
"13518","Mantova",2016-02-23,"TOTALE",10,412738,0,242284451637601
"13519","Mantova",2016-02-24,"FEMMINE",6,210700,0,284765068818225
"13520","Mantova",2016-02-24,"MASCHI",9,202037,0,445462959754896
"13521","Mantova",2016-02-24,"TOTALE",15,412737,0,363427557984867
"13522","Mantova",2016-02-25,"FEMMINE",10,210699,0,474610700572855
